CustomerID,Gender,Age,TenureMonths,ContractType,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6M,TechSupport,OnlineSecurity,Region,Churned,ChurnFlag,ChurnRiskScore,RiskSegment
CUST8129,Male,69,45,One year,Fiber,Bank Transfer,1664.85,71219.72,0,Yes,Yes,East,No,0,0.165,Low
CUST8130,Female,45,20,Month-to-month,Fiber,Bank Transfer,1776.44,34507.14,1,No,No,West,No,0,0.664,High
CUST8131,Female,61,21,Month-to-month,Fiber,Credit Card,769.52,15700.45,4,Yes,No,East,No,0,0.75,High
CUST8132,Male,40,5,Month-to-month,Fiber,UPI Autopay,1225.17,6309.23,2,Yes,Yes,East,Yes,1,0.717,High
CUST8133,Female,26,30,Month-to-month,No Internet,Bank Transfer,1207.31,35224.43,1,Yes,Yes,South,Yes,1,0.581,Medium
CUST8134,Male,61,66,Two year,DSL,Electronic Check,1892.61,120186.85,1,Yes,No,South,No,0,0.17,Low
CUST8135,Female,31,3,One year,DSL,Electronic Check,2816.29,8189.35,1,Yes,No,East,No,0,0.395,Medium
CUST8136,Male,62,20,Month-to-month,DSL,Bank Transfer,1695.07,33353.39,0,Yes,No,South,No,0,0.566,Medium
CUST8137,Male,38,9,Two year,Fiber,UPI Autopay,1306.89,10864.18,6,No,No,Central,Yes,1,0.51,Medium
CUST8138,Male,60,2,One year,Fiber,Bank Transfer,1436.85,2599.26,0,Yes,Yes,West,No,0,0.296,Low
CUST8139,Female,67,58,Two year,Fiber,Credit Card,3073.37,167954.55,3,Yes,No,East,No,0,0.224,Low
CUST8140,Male,62,26,Two year,DSL,Credit Card,751.98,17929.89,1,No,No,East,No,0,0.161,Low
CUST8141,Male,45,66,Month-to-month,DSL,Credit Card,374.73,22395.88,3,No,No,Central,No,0,0.523,Medium
CUST8142,Male,63,31,Month-to-month,Fiber,Electronic Check,456.89,13813.35,3,Yes,No,West,Yes,1,0.794,High
CUST8143,Male,59,59,Month-to-month,DSL,Credit Card,662.28,38327.8,0,Yes,Yes,West,No,0,0.407,Medium
CUST8144,Female,32,59,Two year,Fiber,Bank Transfer,1728.19,96593.09,1,No,Yes,North,No,0,0.124,Low
CUST8145,Male,46,16,Month-to-month,Fiber,Electronic Check,973.39,14321.19,3,Yes,Yes,South,Yes,1,0.809,High
CUST8146,Female,48,11,Month-to-month,DSL,Electronic Check,2132.81,22914.55,1,Yes,No,East,No,0,0.732,High
CUST8147,Female,21,61,Month-to-month,Fiber,Credit Card,1062.3,59880.77,1,Yes,No,Central,No,0,0.512,Medium
CUST8148,Male,35,51,Month-to-month,Fiber,UPI Autopay,1500.17,73908.89,0,No,No,Central,Yes,1,0.498,Medium
CUST8149,Female,32,29,Month-to-month,Fiber,Electronic Check,3095.62,86133.11,1,Yes,Yes,West,No,0,0.757,High
CUST8150,Male,65,5,Two year,No Internet,Bank Transfer,1975.74,9254.76,4,No,No,West,No,0,0.458,Medium
CUST8151,Male,45,9,Month-to-month,Fiber,Electronic Check,1420.13,12526.26,0,No,Yes,South,No,0,0.718,High
CUST8152,Female,33,15,Two year,Fiber,UPI Autopay,2920.86,44116.2,1,No,Yes,East,No,0,0.257,Low
CUST8153,Male,20,5,One year,Fiber,UPI Autopay,1451.83,6695.6,3,Yes,No,South,No,0,0.399,Medium
CUST8154,Female,30,57,Month-to-month,Fiber,Electronic Check,2875.13,155570.59,2,No,No,North,No,0,0.647,Medium
CUST8155,Male,40,6,One year,Fiber,Credit Card,589.66,3227.45,2,Yes,Yes,Central,Yes,1,0.33,Low
CUST8156,Female,26,43,Month-to-month,Fiber,Electronic Check,1740.59,68613.26,0,Yes,Yes,East,Yes,1,0.601,Medium
CUST8157,Female,57,17,Month-to-month,Fiber,Bank Transfer,3134.94,54406.71,1,No,Yes,South,Yes,1,0.691,High
CUST8158,Female,28,28,Month-to-month,Fiber,Bank Transfer,2577.08,70732.13,1,Yes,No,West,Yes,1,0.668,High
CUST8159,Female,34,44,Month-to-month,DSL,UPI Autopay,1320.52,55586.81,1,No,No,West,No,0,0.493,Medium
CUST8160,Female,22,1,Month-to-month,No Internet,Credit Card,1430.19,1354.46,3,No,Yes,West,Yes,1,0.767,High
CUST8161,Female,59,62,One year,Fiber,Bank Transfer,2004.47,117970.73,1,Yes,No,South,No,0,0.166,Low
CUST8162,Male,66,20,One year,Fiber,Credit Card,3056.74,58427.87,3,No,No,East,No,0,0.389,Medium
CUST8163,Male,33,31,Month-to-month,Fiber,Credit Card,1163.91,33855.55,2,No,No,Central,No,0,0.66,Medium
CUST8164,Female,20,16,Month-to-month,No Internet,UPI Autopay,2425.29,35046.5,0,No,No,Central,Yes,1,0.64,Medium
CUST8165,Male,45,19,Month-to-month,Fiber,Electronic Check,3035.3,56719.55,3,Yes,No,East,No,0,0.846,High
CUST8166,Female,19,25,Month-to-month,Fiber,Electronic Check,1756.0,43544.65,2,Yes,No,South,No,0,0.766,High
CUST8167,Male,21,59,One year,Fiber,Electronic Check,2435.22,135905.34,2,No,Yes,Central,Yes,1,0.273,Low
CUST8168,Female,44,28,Month-to-month,DSL,Bank Transfer,3467.5,92291.95,0,No,Yes,West,Yes,1,0.559,Medium
CUST8169,Male,26,54,Month-to-month,Fiber,UPI Autopay,2222.59,111968.13,1,No,No,South,Yes,1,0.523,Medium
CUST8170,Female,38,12,One year,No Internet,Bank Transfer,1658.37,19843.39,1,Yes,No,East,No,0,0.274,Low
CUST8171,Female,57,54,One year,DSL,Credit Card,3133.83,153044.63,1,Yes,No,West,No,0,0.171,Low
CUST8172,Female,28,11,One year,DSL,Electronic Check,1972.9,22195.88,2,No,No,North,Yes,1,0.349,Medium
CUST8173,Female,36,4,Month-to-month,No Internet,Bank Transfer,2001.59,7631.66,1,Yes,Yes,East,No,0,0.693,High
CUST8174,Female,52,15,Month-to-month,Fiber,Bank Transfer,1089.51,16281.43,1,Yes,No,South,Yes,1,0.66,Medium
CUST8175,Male,33,3,Month-to-month,Fiber,Credit Card,719.95,2089.23,1,No,Yes,West,No,0,0.672,High
CUST8176,Male,41,11,Month-to-month,Fiber,Bank Transfer,2455.58,25062.35,4,No,Yes,West,Yes,1,0.82,High
CUST8177,Female,39,31,Month-to-month,Fiber,Credit Card,338.97,9891.44,3,No,Yes,East,No,0,0.63,Medium
CUST8178,Male,69,4,Month-to-month,DSL,UPI Autopay,2398.96,9958.11,2,No,Yes,East,No,0,0.704,High
CUST8179,Female,67,66,Month-to-month,Fiber,Electronic Check,1173.0,80953.18,1,Yes,No,Central,Yes,1,0.618,Medium
CUST8180,Male,42,35,Two year,DSL,Bank Transfer,827.49,28589.85,0,Yes,No,North,No,0,0.125,Low
CUST8181,Male,25,7,Month-to-month,Fiber,Credit Card,1537.62,10181.47,1,No,No,East,Yes,1,0.671,High
CUST8182,Female,56,31,Month-to-month,DSL,Credit Card,1474.82,46966.33,4,No,No,West,Yes,1,0.694,High
CUST8183,Female,67,21,Month-to-month,DSL,Bank Transfer,3120.68,63103.45,1,No,Yes,West,No,0,0.638,Medium
CUST8184,Male,41,6,Month-to-month,No Internet,Electronic Check,2584.87,15947.51,1,No,Yes,South,Yes,1,0.794,High
CUST8185,Female,40,4,Month-to-month,DSL,Bank Transfer,994.06,3623.79,2,Yes,No,East,Yes,1,0.659,Medium
CUST8186,Male,35,12,Month-to-month,Fiber,Credit Card,2146.59,23186.54,1,No,No,South,No,0,0.692,High
CUST8187,Male,23,6,Month-to-month,Fiber,Credit Card,2731.96,16591.09,1,No,No,Central,Yes,1,0.746,High
CUST8188,Female,28,38,Two year,DSL,UPI Autopay,2430.67,86000.29,2,No,No,North,No,0,0.172,Low
CUST8189,Female,26,13,Month-to-month,Fiber,Electronic Check,1598.97,21005.75,3,Yes,No,Central,No,0,0.84,High
CUST8190,Female,30,55,Month-to-month,DSL,UPI Autopay,1780.17,97122.37,1,No,No,West,Yes,1,0.455,Medium
CUST8191,Female,40,35,Month-to-month,Fiber,Credit Card,2139.05,74058.25,4,No,No,West,Yes,1,0.744,High
CUST8192,Male,44,20,Month-to-month,Fiber,Bank Transfer,2131.87,43926.33,1,Yes,No,East,Yes,1,0.669,High
CUST8193,Male,21,4,Month-to-month,Fiber,Credit Card,3217.29,12538.1,1,Yes,No,North,Yes,1,0.752,High
CUST8194,Male,29,33,One year,Fiber,Credit Card,574.35,17624.62,2,Yes,No,East,No,0,0.238,Low
CUST8195,Female,52,9,Two year,DSL,Bank Transfer,2653.97,22687.21,2,Yes,No,West,No,0,0.323,Low
CUST8196,Female,49,7,Month-to-month,DSL,Credit Card,1724.83,12328.7,2,Yes,No,East,No,0,0.681,High
CUST8197,Female,23,60,One year,Fiber,UPI Autopay,560.38,33974.07,1,No,No,South,No,0,0.142,Low
CUST8198,Female,65,16,Month-to-month,DSL,Electronic Check,835.04,12967.83,1,No,Yes,South,Yes,1,0.662,High
CUST8199,Male,67,62,Month-to-month,DSL,Bank Transfer,3268.3,207030.06,2,No,No,West,Yes,1,0.513,Medium
CUST8200,Male,37,13,Two year,No Internet,Bank Transfer,3175.21,41609.81,6,No,No,Central,No,0,0.561,Medium
CUST8201,Female,68,39,Two year,Fiber,Bank Transfer,766.88,31386.32,2,Yes,Yes,East,No,0,0.202,Low
CUST8202,Female,34,11,One year,Fiber,Bank Transfer,3345.34,36693.93,2,No,No,South,Yes,1,0.382,Medium
CUST8203,Male,40,28,One year,No Internet,Electronic Check,992.45,27663.94,0,No,Yes,East,No,0,0.238,Low
CUST8204,Male,55,65,Month-to-month,DSL,Electronic Check,2116.97,133281.43,3,Yes,No,West,No,0,0.665,High
CUST8205,Female,51,30,One year,DSL,Electronic Check,825.69,24154.61,0,No,No,East,No,0,0.197,Low
CUST8206,Female,53,29,One year,DSL,Electronic Check,449.38,13113.48,0,Yes,No,West,No,0,0.229,Low
CUST8207,Female,21,46,Month-to-month,Fiber,UPI Autopay,3206.47,153706.41,2,No,No,West,Yes,1,0.623,Medium
CUST8208,Male,62,49,Month-to-month,Fiber,Credit Card,1799.37,79636.52,4,No,Yes,East,No,0,0.67,High
CUST8209,Male,49,26,Month-to-month,DSL,Credit Card,3011.32,78601.63,2,Yes,No,South,Yes,1,0.671,High
CUST8210,Female,59,43,Month-to-month,Fiber,Credit Card,1061.17,44451.7,3,No,No,East,No,0,0.632,Medium
CUST8211,Male,56,33,Two year,Fiber,Credit Card,1116.07,37389.8,6,No,No,South,Yes,1,0.402,Medium
CUST8212,Female,24,34,One year,No Internet,Bank Transfer,465.27,14769.11,1,Yes,No,Central,No,0,0.21,Low
CUST8213,Male,56,24,Month-to-month,Fiber,UPI Autopay,2779.51,69747.8,1,Yes,No,Central,No,0,0.707,High
CUST8214,Female,36,38,Month-to-month,Fiber,UPI Autopay,2500.97,92875.17,2,No,Yes,West,No,0,0.642,Medium
CUST8215,Male,42,14,Month-to-month,DSL,UPI Autopay,918.73,12053.37,1,Yes,Yes,South,No,0,0.585,Medium
CUST8216,Female,42,27,Month-to-month,No Internet,Bank Transfer,1525.13,41168.11,1,No,No,Central,Yes,1,0.624,Medium
CUST8217,Male,68,6,Month-to-month,DSL,Credit Card,520.59,3037.23,3,No,No,Central,No,0,0.712,High
CUST8218,Female,40,14,One year,Fiber,Bank Transfer,1387.78,17916.35,7,No,Yes,East,Yes,1,0.514,Medium
CUST8219,Male,34,36,Month-to-month,DSL,Electronic Check,2273.06,81862.49,2,Yes,Yes,South,No,0,0.69,High
CUST8220,Male,18,67,Two year,DSL,Credit Card,472.59,29426.22,1,No,No,South,No,0,0.097,Low
CUST8221,Female,33,70,One year,Fiber,UPI Autopay,1751.72,127658.33,1,Yes,No,East,No,0,0.132,Low
CUST8222,Female,48,46,Month-to-month,DSL,Credit Card,562.69,26710.64,2,Yes,Yes,South,No,0,0.511,Medium
CUST8223,Male,39,61,Month-to-month,Fiber,UPI Autopay,3429.02,213881.99,5,No,No,West,No,0,0.709,High
CUST8224,Female,57,9,Month-to-month,DSL,UPI Autopay,2806.73,23143.68,3,Yes,No,West,Yes,1,0.78,High
CUST8225,Male,60,39,Month-to-month,Fiber,Electronic Check,482.18,19138.57,2,No,No,Central,Yes,1,0.725,High
CUST8226,Female,27,43,One year,Fiber,UPI Autopay,1733.85,72737.63,4,No,No,South,No,0,0.296,Low
CUST8227,Female,54,8,One year,Fiber,Electronic Check,486.6,3837.59,2,No,No,East,Yes,1,0.38,Medium
CUST8228,Female,62,66,Month-to-month,No Internet,UPI Autopay,920.09,59335.8,3,Yes,No,North,Yes,1,0.559,Medium
CUST8229,Male,24,69,Two year,Fiber,Electronic Check,3191.14,214564.26,2,Yes,Yes,East,Yes,1,0.21,Low
CUST8230,Male,68,4,Month-to-month,Fiber,Credit Card,2617.64,9808.83,2,Yes,No,West,Yes,1,0.81,High
CUST8231,Male,29,65,Month-to-month,No Internet,UPI Autopay,1997.48,122205.04,1,No,No,North,No,0,0.448,Medium
CUST8232,Male,27,69,Month-to-month,DSL,Electronic Check,2196.15,150143.02,3,No,No,South,No,0,0.598,Medium
CUST8233,Female,32,66,Month-to-month,DSL,Bank Transfer,962.83,64320.47,1,No,No,West,No,0,0.407,Medium
CUST8234,Male,67,17,Two year,DSL,Bank Transfer,689.14,11149.93,3,No,No,West,No,0,0.27,Low
CUST8235,Male,25,62,Two year,Fiber,Credit Card,313.84,18191.9,3,No,No,South,No,0,0.183,Low
CUST8236,Female,57,9,Month-to-month,DSL,Electronic Check,2306.76,20760.83,4,No,No,Central,No,0,0.852,High
CUST8237,Male,41,20,One year,Fiber,Electronic Check,1232.68,22837.5,2,Yes,No,South,No,0,0.405,Medium
CUST8238,Male,41,70,Month-to-month,Fiber,Electronic Check,1609.35,117657.19,3,No,No,East,No,0,0.644,Medium
CUST8239,Female,45,9,Two year,Fiber,Electronic Check,2225.69,19376.76,0,No,No,East,No,0,0.324,Low
CUST8240,Female,50,20,Month-to-month,Fiber,Credit Card,1408.67,25990.97,2,No,No,South,No,0,0.681,High
CUST8241,Male,62,8,Month-to-month,Fiber,Credit Card,3495.59,26373.76,1,Yes,Yes,East,Yes,1,0.755,High
CUST8242,Female,24,7,One year,Fiber,Bank Transfer,2004.86,12805.03,0,No,No,West,No,0,0.275,Low
CUST8243,Male,58,20,Two year,DSL,Credit Card,309.37,5910.63,1,No,No,Central,No,0,0.183,Low
CUST8244,Female,62,39,Month-to-month,DSL,UPI Autopay,1163.56,43081.62,2,No,No,East,No,0,0.536,Medium
CUST8245,Female,50,13,Month-to-month,Fiber,Credit Card,1748.66,20643.26,0,Yes,No,Central,Yes,1,0.665,High
CUST8246,Male,30,55,Month-to-month,Fiber,Bank Transfer,2073.7,102773.68,0,Yes,No,West,Yes,1,0.512,Medium
CUST8247,Male,41,56,Two year,Fiber,Bank Transfer,3115.47,171243.12,2,No,Yes,South,No,0,0.181,Low
CUST8248,Male,63,58,Month-to-month,No Internet,UPI Autopay,3270.58,183060.31,1,No,No,Central,No,0,0.548,Medium
CUST8249,Female,51,51,Two year,DSL,Credit Card,1155.67,55880.47,3,Yes,No,North,No,0,0.173,Low
CUST8250,Male,23,27,Month-to-month,Fiber,Electronic Check,1695.71,44198.9,1,Yes,Yes,West,Yes,1,0.735,High
CUST8251,Female,26,62,Two year,DSL,Credit Card,1843.16,117331.48,1,Yes,No,North,No,0,0.103,Low
CUST8252,Male,52,10,Month-to-month,DSL,Bank Transfer,2218.56,21580.9,3,Yes,No,West,No,0,0.765,High
CUST8253,Female,21,28,Month-to-month,Fiber,Credit Card,1832.37,50625.76,0,Yes,No,Central,No,0,0.598,Medium
CUST8254,Female,38,47,Month-to-month,DSL,UPI Autopay,1950.09,91103.6,1,No,No,South,No,0,0.473,Medium
CUST8255,Male,27,63,Month-to-month,DSL,Credit Card,2528.27,150964.48,3,No,Yes,East,Yes,1,0.493,Medium
CUST8256,Female,31,58,Month-to-month,DSL,Bank Transfer,1048.8,56847.93,3,No,No,Central,Yes,1,0.54,Medium
CUST8257,Female,59,35,One year,Fiber,UPI Autopay,2348.23,85708.8,0,No,No,West,No,0,0.206,Low
CUST8258,Female,44,4,Month-to-month,Fiber,UPI Autopay,379.06,1552.39,0,No,No,Central,Yes,1,0.618,Medium
CUST8259,Female,35,1,Two year,DSL,Bank Transfer,2616.39,2623.53,2,No,No,South,No,0,0.311,Low
CUST8260,Male,41,66,One year,DSL,Electronic Check,2684.13,181534.87,0,No,Yes,Central,No,0,0.147,Low
CUST8261,Male,51,37,Two year,No Internet,Credit Card,1544.44,59759.04,0,No,No,Central,No,0,0.172,Low
CUST8262,Male,31,66,Month-to-month,No Internet,Bank Transfer,2120.95,143617.63,1,No,Yes,Central,No,0,0.467,Medium
CUST8263,Male,26,29,Two year,No Internet,Electronic Check,3149.39,85851.32,2,No,No,North,No,0,0.352,Medium
CUST8264,Male,39,11,One year,No Internet,Bank Transfer,596.28,6819.53,4,No,No,West,Yes,1,0.394,Medium
CUST8265,Female,24,21,Month-to-month,Fiber,UPI Autopay,2811.75,58702.51,0,No,No,North,Yes,1,0.599,Medium
CUST8266,Male,31,15,Month-to-month,Fiber,UPI Autopay,1686.85,24437.47,0,No,No,East,No,0,0.603,Medium
CUST8267,Female,25,22,Month-to-month,DSL,UPI Autopay,2723.9,55434.74,0,Yes,Yes,South,No,0,0.554,Medium
CUST8268,Female,51,50,Month-to-month,No Internet,Electronic Check,1884.63,92160.37,2,No,No,Central,Yes,1,0.698,High
CUST8269,Female,50,18,Month-to-month,No Internet,Credit Card,369.39,6358.0,2,No,No,North,Yes,1,0.628,Medium
CUST8270,Male,26,17,Two year,DSL,Bank Transfer,2702.63,43696.36,1,No,Yes,North,No,0,0.2,Low
CUST8271,Male,35,70,Month-to-month,No Internet,UPI Autopay,1362.99,86339.17,2,Yes,No,West,No,0,0.539,Medium
CUST8272,Male,34,16,Month-to-month,Fiber,Electronic Check,1254.52,18520.03,2,Yes,Yes,Central,No,0,0.795,High
CUST8273,Male,42,69,Month-to-month,DSL,Credit Card,2632.56,183565.21,1,Yes,No,South,No,0,0.415,Medium
CUST8274,Female,52,66,Month-to-month,No Internet,UPI Autopay,3165.23,192598.0,2,Yes,No,West,No,0,0.567,Medium
CUST8275,Male,34,11,Month-to-month,Fiber,UPI Autopay,1718.28,18162.49,3,No,Yes,North,Yes,1,0.734,High
CUST8276,Male,32,11,One year,Fiber,UPI Autopay,2687.66,30991.5,4,Yes,No,North,Yes,1,0.461,Medium
CUST8277,Male,63,30,Month-to-month,DSL,Electronic Check,2293.3,70098.12,3,No,No,South,Yes,1,0.757,High
CUST8278,Female,58,65,Month-to-month,DSL,Electronic Check,702.44,46163.09,3,Yes,No,North,Yes,1,0.609,Medium
CUST8279,Male,60,12,Month-to-month,DSL,UPI Autopay,1844.59,20361.97,2,No,No,West,Yes,1,0.694,High
CUST8280,Male,49,50,One year,DSL,Electronic Check,2927.65,135327.93,2,No,No,South,No,0,0.264,Low
CUST8281,Female,24,26,One year,No Internet,Bank Transfer,841.24,21653.99,1,Yes,No,West,No,0,0.234,Low
CUST8282,Female,19,59,One year,Fiber,UPI Autopay,737.45,39911.65,1,No,Yes,South,No,0,0.138,Low
CUST8283,Male,47,19,Two year,Fiber,Bank Transfer,1044.07,17909.84,0,Yes,No,West,No,0,0.221,Low
CUST8284,Male,64,5,One year,Fiber,Electronic Check,1965.93,10055.68,5,No,No,North,Yes,1,0.611,Medium
CUST8285,Male,31,3,Month-to-month,DSL,Bank Transfer,838.96,2343.68,1,Yes,No,West,Yes,1,0.647,Medium
CUST8286,Male,48,7,Month-to-month,No Internet,Bank Transfer,2464.55,17070.67,0,Yes,Yes,South,Yes,1,0.681,High
CUST8287,Male,24,31,Two year,Fiber,Electronic Check,1588.14,46540.38,1,No,No,North,No,0,0.268,Low
CUST8288,Female,58,33,One year,Fiber,UPI Autopay,3480.1,118583.77,2,No,No,North,No,0,0.277,Low
CUST8289,Male,35,11,Month-to-month,Fiber,Bank Transfer,2272.18,26170.01,2,No,No,East,Yes,1,0.728,High
CUST8290,Male,39,15,Two year,Fiber,Bank Transfer,3472.96,47912.74,4,Yes,No,Central,No,0,0.494,Medium
CUST8291,Female,50,8,Two year,No Internet,UPI Autopay,2459.87,20520.45,2,No,Yes,Central,No,0,0.34,Medium
CUST8292,Male,62,58,Month-to-month,Fiber,Electronic Check,1589.22,95322.52,3,No,Yes,West,No,0,0.712,High
CUST8293,Female,28,46,Month-to-month,No Internet,Credit Card,1341.42,64574.25,1,Yes,No,West,No,0,0.559,Medium
CUST8294,Female,58,29,Month-to-month,Fiber,Bank Transfer,769.9,23117.5,3,Yes,No,Central,No,0,0.716,High
CUST8295,Male,36,43,Two year,No Internet,UPI Autopay,3134.13,128754.38,4,No,No,North,No,0,0.287,Low
CUST8296,Male,35,20,Month-to-month,No Internet,Credit Card,441.67,8873.17,4,No,No,Central,Yes,1,0.748,High
CUST8297,Male,37,56,Month-to-month,No Internet,UPI Autopay,2013.48,112477.46,0,Yes,No,South,No,0,0.474,Medium
CUST8298,Male,37,7,Month-to-month,Fiber,Electronic Check,2153.3,13824.75,1,No,No,West,Yes,1,0.806,High
CUST8299,Female,60,65,Month-to-month,DSL,Credit Card,1563.85,96684.47,1,No,No,East,No,0,0.397,Medium
CUST8300,Male,36,12,Month-to-month,Fiber,UPI Autopay,3370.59,40034.5,2,No,No,Central,No,0,0.785,High
CUST8301,Female,68,4,Month-to-month,Fiber,Electronic Check,1458.53,6023.98,4,No,No,South,Yes,1,0.868,High
CUST8302,Male,33,33,One year,DSL,Bank Transfer,2937.18,99438.75,1,No,No,North,No,0,0.185,Low
CUST8303,Male,31,46,Month-to-month,Fiber,UPI Autopay,2593.53,112005.56,2,Yes,No,South,Yes,1,0.633,Medium
CUST8304,Male,27,37,Two year,Fiber,UPI Autopay,357.34,12986.73,0,Yes,No,North,No,0,0.144,Low
CUST8305,Male,38,45,Month-to-month,No Internet,Electronic Check,2796.36,115740.08,1,No,Yes,East,Yes,1,0.65,Medium
CUST8306,Male,37,3,Month-to-month,Fiber,UPI Autopay,2592.59,7155.82,4,No,Yes,West,Yes,1,0.842,High
CUST8307,Male,59,32,Two year,No Internet,UPI Autopay,3345.74,103337.32,0,No,Yes,South,No,0,0.195,Low
CUST8308,Male,31,50,Two year,No Internet,Electronic Check,1794.41,85184.52,2,No,Yes,Central,No,0,0.271,Low
CUST8309,Male,47,47,Month-to-month,Fiber,Bank Transfer,2790.22,134531.8,2,Yes,No,East,Yes,1,0.62,Medium
CUST8310,Male,69,50,One year,No Internet,UPI Autopay,3255.77,164062.58,1,Yes,Yes,West,No,0,0.214,Low
CUST8311,Male,36,65,One year,Fiber,Credit Card,641.64,39268.21,6,Yes,No,West,No,0,0.349,Medium
CUST8312,Female,46,32,Month-to-month,No Internet,Electronic Check,3409.35,99513.64,2,Yes,No,South,No,0,0.786,High
CUST8313,Male,63,23,One year,Fiber,Electronic Check,2461.34,56310.86,2,No,No,East,No,0,0.411,Medium
CUST8314,Female,40,34,One year,DSL,Bank Transfer,593.28,18608.8,0,Yes,No,East,No,0,0.134,Low
CUST8315,Female,68,35,Month-to-month,DSL,Electronic Check,1647.62,55028.06,3,No,No,South,No,0,0.724,High
CUST8316,Male,35,63,Month-to-month,No Internet,Electronic Check,855.29,55649.46,3,Yes,No,Central,Yes,1,0.705,High
CUST8317,Female,24,12,Two year,Fiber,Electronic Check,1109.33,12056.74,2,No,No,South,Yes,1,0.366,Medium
CUST8318,Female,34,65,Two year,DSL,Credit Card,1345.51,80966.67,3,Yes,Yes,West,No,0,0.157,Low
CUST8319,Female,29,61,Month-to-month,DSL,Bank Transfer,2713.87,173049.7,1,Yes,Yes,East,No,0,0.405,Medium
CUST8320,Male,18,41,Month-to-month,No Internet,UPI Autopay,652.45,27620.85,1,No,No,East,Yes,1,0.514,Medium
CUST8321,Female,69,16,Two year,No Internet,Bank Transfer,2279.3,37844.7,3,No,Yes,West,No,0,0.354,Medium
CUST8322,Male,63,18,One year,Fiber,Bank Transfer,1361.2,22591.4,2,No,No,South,No,0,0.307,Low
CUST8323,Female,51,57,Two year,Fiber,Credit Card,743.97,41178.05,5,No,No,South,No,0,0.268,Low
CUST8324,Male,35,29,Month-to-month,Fiber,Electronic Check,1520.79,43470.74,1,Yes,No,Central,Yes,1,0.741,High
CUST8325,Female,34,56,Month-to-month,DSL,Credit Card,1144.5,58696.08,0,No,No,North,No,0,0.361,Medium
CUST8326,Male,18,64,Two year,Fiber,Bank Transfer,2790.57,179916.65,1,No,No,West,No,0,0.143,Low
CUST8327,Male,58,47,Month-to-month,No Internet,Electronic Check,2550.47,112831.59,1,No,No,South,No,0,0.67,High
CUST8328,Female,37,32,Month-to-month,DSL,Electronic Check,798.01,24056.64,3,No,No,Central,Yes,1,0.721,High
CUST8329,Male,63,70,Two year,No Internet,UPI Autopay,2488.2,168140.76,4,No,No,Central,No,0,0.226,Low
CUST8330,Male,26,62,Month-to-month,Fiber,Electronic Check,951.11,58967.96,1,Yes,No,East,No,0,0.589,Medium
CUST8331,Male,34,62,One year,DSL,Credit Card,2755.12,157821.81,2,Yes,No,North,No,0,0.151,Low
CUST8332,Male,32,36,Month-to-month,Fiber,Bank Transfer,3473.83,123939.35,1,No,No,South,No,0,0.628,Medium
CUST8333,Female,18,29,Two year,DSL,UPI Autopay,858.01,24763.47,3,Yes,No,West,No,0,0.234,Low
CUST8334,Female,54,15,Month-to-month,DSL,Electronic Check,2880.3,41114.98,0,No,Yes,Central,No,0,0.705,High
CUST8335,Female,34,43,Two year,Fiber,UPI Autopay,649.11,28613.41,3,No,Yes,East,No,0,0.201,Low
CUST8336,Male,55,25,Month-to-month,DSL,Bank Transfer,969.34,23329.69,1,Yes,No,Central,No,0,0.592,Medium
CUST8337,Female,33,58,One year,Fiber,Bank Transfer,1492.28,85350.1,0,No,No,North,No,0,0.121,Low
CUST8338,Male,29,14,Two year,No Internet,Bank Transfer,2027.03,28282.15,2,No,No,North,No,0,0.281,Low
CUST8339,Female,49,12,Month-to-month,No Internet,Bank Transfer,3091.24,36620.0,0,No,No,South,No,0,0.671,High
CUST8340,Female,28,3,Month-to-month,DSL,Electronic Check,1780.82,4859.85,0,Yes,No,West,Yes,1,0.726,High
CUST8341,Female,69,14,Month-to-month,DSL,Bank Transfer,2697.27,38253.93,0,No,No,West,No,0,0.621,Medium
CUST8342,Male,42,3,One year,Fiber,Credit Card,989.61,2864.93,2,No,No,East,No,0,0.319,Low
CUST8343,Female,19,23,Two year,Fiber,Electronic Check,2903.96,66083.75,1,Yes,No,Central,No,0,0.375,Medium
CUST8344,Male,41,15,One year,Fiber,Credit Card,2062.31,28707.5,1,Yes,No,West,No,0,0.323,Low
CUST8345,Male,63,33,Month-to-month,DSL,Bank Transfer,1108.05,35217.47,3,No,No,North,Yes,1,0.609,Medium
CUST8346,Female,67,44,One year,Fiber,Electronic Check,2388.92,107685.11,0,Yes,Yes,Central,No,0,0.265,Low
CUST8347,Female,45,6,Month-to-month,DSL,UPI Autopay,873.58,4747.67,2,Yes,No,West,Yes,1,0.68,High
